account_id,name,account_type,bank,opened_days_ago,kyc_level,owner_entity
ACC02263,Banerjee Enterprises,BUSINESS,BANK_A,265,MEDIUM,ENT01621
ACC02264,Banerjee Motors,BUSINESS,BANK_B,3442,LOW,ENT01621
ACC02265,Shreya Yadav,PERSONAL,BANK_A,1111,MEDIUM,ENT01622
ACC02266,Gopal Kumar,PERSONAL,BANK_A,545,MEDIUM,ENT01623
ACC02267,Kavita Bose,PERSONAL,BANK_A,3010,MEDIUM,ENT01624
ACC02268,Naveen Gill,PERSONAL,BANK_A,331,MEDIUM,ENT01625
ACC02269,Gill Pharma,BUSINESS,BANK_A,1242,MEDIUM,ENT01625
ACC02270,Gill Hardware,BUSINESS,BANK_A,2257,MEDIUM,ENT01625
ACC02271,Sabiha Tiwari,PERSONAL,BANK_A,998,HIGH,ENT01626
ACC02272,Tiwari Pharma,BUSINESS,BANK_A,2640,MEDIUM,ENT01626
ACC02273,Gaurav Kaur,PERSONAL,BANK_A,1755,MEDIUM,ENT01627
ACC02274,Kaur Motors,BUSINESS,BANK_A,1788,MEDIUM,ENT01627
ACC02275,Kaur Constructions,BUSINESS,BANK_B,3399,LOW,ENT01627
ACC02276,Harish Dhillon,PERSONAL,BANK_B,2970,MEDIUM,ENT01628
ACC02277,Shreya Kapoor,PERSONAL,BANK_B,1683,LOW,ENT01629
ACC02278,Kapoor Hardware,BUSINESS,BANK_B,2965,MEDIUM,ENT01629
ACC02279,Kritika Verma,PERSONAL,BANK_A,174,MEDIUM,ENT01630
ACC02280,Verma Foods,BUSINESS,BANK_B,1624,MEDIUM,ENT01630
ACC02281,Pankaj Khan,PERSONAL,BANK_A,615,MEDIUM,ENT01631
ACC02282,Qureshi Enterprises,BUSINESS,BANK_B,672,HIGH,ENT01632
ACC02283,Fatima Singh,PERSONAL,BANK_B,2190,MEDIUM,ENT01633
ACC02284,Sandeep Khan,PERSONAL,BANK_B,1245,HIGH,ENT01634
ACC02285,Khan Electronics,BUSINESS,BANK_B,2466,LOW,ENT01634
ACC02286,Anjali Pillai,PERSONAL,BANK_A,3451,MEDIUM,ENT01635
ACC02287,Amandeep Sengupta,PERSONAL,BANK_A,283,HIGH,ENT01636
ACC02288,Sengupta Electronics,BUSINESS,BANK_B,625,HIGH,ENT01636
ACC02289,Vasantha Varghese,PERSONAL,BANK_B,2532,MEDIUM,ENT01637
ACC02290,Vinod Gill,PERSONAL,BANK_B,1592,MEDIUM,ENT01638
ACC02291,Gill Overseas,BUSINESS,BANK_A,1599,MEDIUM,ENT01638
ACC02292,Vinod Malhotra,PERSONAL,BANK_B,1669,MEDIUM,ENT01639
ACC02293,Nithya Pandey,PERSONAL,BANK_A,3450,LOW,ENT01640
ACC02294,Pandey Logistics,BUSINESS,BANK_A,3623,MEDIUM,ENT01640
ACC02295,Aarti Dhillon,PERSONAL,BANK_B,2992,HIGH,ENT01641
ACC02296,Dhillon Agro Industries,BUSINESS,BANK_B,3165,MEDIUM,ENT01641
ACC02297,Dhillon Foods,BUSINESS,BANK_A,1233,MEDIUM,ENT01641
ACC02298,Thomas Gupta,PERSONAL,BANK_B,3420,LOW,ENT01642
ACC02299,Fatima Dhillon,PERSONAL,BANK_A,1240,MEDIUM,ENT01643
ACC02300,Priya Yadav,PERSONAL,BANK_A,545,MEDIUM,ENT01644
ACC02301,Neha Gill,PERSONAL,BANK_A,1645,MEDIUM,ENT01645
ACC02302,Manoj Mehta,PERSONAL,BANK_B,3511,MEDIUM,ENT01646
ACC02303,Thomas Pillai,PERSONAL,BANK_A,1106,HIGH,ENT01647
ACC02304,Pillai Electronics,BUSINESS,BANK_A,1993,HIGH,ENT01647
ACC02305,Vikram Bansal,PERSONAL,BANK_A,1400,MEDIUM,ENT01648
ACC02306,Bansal Fashions,BUSINESS,BANK_B,2775,MEDIUM,ENT01648
ACC02307,Lakshmi Pillai,PERSONAL,BANK_A,3476,MEDIUM,ENT01649
ACC02308,Imran Varghese,PERSONAL,BANK_A,1948,LOW,ENT01650
ACC02309,Varghese Infotech,BUSINESS,BANK_A,1456,MEDIUM,ENT01650
ACC02310,Nisha Saxena,PERSONAL,BANK_B,775,LOW,ENT01651
ACC02311,Neha Sheikh,PERSONAL,BANK_B,659,MEDIUM,ENT01652
ACC02312,Sheikh Logistics,BUSINESS,BANK_B,906,LOW,ENT01652
ACC02313,Rajwinder Gupta,PERSONAL,BANK_B,674,MEDIUM,ENT01653
ACC02314,Vinod Joshi,PERSONAL,BANK_A,2098,HIGH,ENT01654
ACC02315,Joshi Pharma,BUSINESS,BANK_B,1452,MEDIUM,ENT01654
ACC02316,Meena Rao,PERSONAL,BANK_A,185,MEDIUM,ENT01655
ACC02317,Manpreet Iyer,PERSONAL,BANK_B,2551,HIGH,ENT01656
ACC02318,Joseph Varghese,PERSONAL,BANK_B,2312,MEDIUM,ENT01657
ACC02319,Zubair Patel,PERSONAL,BANK_A,1682,MEDIUM,ENT01658
ACC02320,Rekha Pillai & Sons,PERSONAL,BANK_B,2981,MEDIUM,ENT01659
ACC02321,Pillai & Sons Logistics,BUSINESS,BANK_A,777,HIGH,ENT01659
ACC02322,Mehta Foods,BUSINESS,BANK_A,1274,LOW,ENT01660
ACC02323,Imran Naidu,PERSONAL,BANK_A,1053,MEDIUM,ENT01661
ACC02324,Naidu Pharma,BUSINESS,BANK_A,3575,MEDIUM,ENT01661
ACC02325,Usha Agarwal,PERSONAL,BANK_A,1576,HIGH,ENT01662
ACC02326,Sanjay Pandey,PERSONAL,BANK_A,930,HIGH,ENT01663
ACC02327,Kiran Saxena,PERSONAL,BANK_B,3235,HIGH,ENT01664
ACC02328,Ritu Desai,PERSONAL,BANK_B,1171,MEDIUM,ENT01665
ACC02329,Sunil Saxena,PERSONAL,BANK_A,2040,LOW,ENT01666
ACC02330,Saxena Textiles,BUSINESS,BANK_B,3361,MEDIUM,ENT01666
ACC02331,Saxena Traders,BUSINESS,BANK_B,89,HIGH,ENT01666
ACC02332,Meena Malhotra,PERSONAL,BANK_B,1964,MEDIUM,ENT01667
ACC02333,Gill Retail,BUSINESS,BANK_B,634,MEDIUM,ENT01668
ACC02334,Mahesh Gupta,PERSONAL,BANK_A,1764,MEDIUM,ENT01669
ACC02335,Nithya Desai,PERSONAL,BANK_A,2441,HIGH,ENT01670
ACC02336,Vikram Thomas,PERSONAL,BANK_A,2566,LOW,ENT01671
ACC02337,Karthik Jain,PERSONAL,BANK_A,722,MEDIUM,ENT01672
ACC02338,Vinod Pillai & Sons,PERSONAL,BANK_A,2591,MEDIUM,ENT01673
ACC02339,Pillai & Sons Exports,BUSINESS,BANK_A,2404,MEDIUM,ENT01673
ACC02340,Priya Sheikh,PERSONAL,BANK_A,441,HIGH,ENT01674
ACC02341,Manpreet Shah,PERSONAL,BANK_B,2682,MEDIUM,ENT01675
ACC02342,Dinesh Ahmed,PERSONAL,BANK_B,3420,LOW,ENT01676
ACC02343,Ahmed Electronics,BUSINESS,BANK_B,1921,HIGH,ENT01676
ACC02344,Simran Sheikh,PERSONAL,BANK_A,127,MEDIUM,ENT01677
ACC02345,Amit Trivedi,PERSONAL,BANK_B,2481,HIGH,ENT01678
ACC02346,Kritika Thomas,PERSONAL,BANK_A,746,HIGH,ENT01679
ACC02347,Nisha Ghosh,PERSONAL,BANK_A,1950,HIGH,ENT01680
ACC02348,Arjun Ghosh,PERSONAL,BANK_B,655,MEDIUM,ENT01681
ACC02349,Harleen Gill,PERSONAL,BANK_B,2593,MEDIUM,ENT01682
ACC02350,Nitin Nair,PERSONAL,BANK_A,1908,MEDIUM,ENT01683
ACC02351,Deepa Kumar,PERSONAL,BANK_A,3327,MEDIUM,ENT01684
ACC02352,Dinesh Sidhu,PERSONAL,BANK_B,3317,LOW,ENT01685
ACC02353,Sidhu Foods,BUSINESS,BANK_A,904,MEDIUM,ENT01685
ACC02354,Swati Sharma,PERSONAL,BANK_A,700,LOW,ENT01686
ACC02355,Sneha Tiwari,PERSONAL,BANK_A,3626,HIGH,ENT01687
ACC02356,Kalpana Verma,PERSONAL,BANK_B,2624,LOW,ENT01688
ACC02357,Ramesh Sheikh,PERSONAL,BANK_A,3376,LOW,ENT01689
ACC02358,Sheikh Distributors,BUSINESS,BANK_B,843,LOW,ENT01689
ACC02359,Manisha Menon,PERSONAL,BANK_B,3112,MEDIUM,ENT01690
ACC02360,Sarita Bansal,PERSONAL,BANK_B,626,MEDIUM,ENT01691
ACC02361,Deepa Chatterjee,PERSONAL,BANK_A,1852,MEDIUM,ENT01692
ACC02362,Kiran Pandey,PERSONAL,BANK_B,1893,MEDIUM,ENT01693
ACC02363,Swati Malhotra,PERSONAL,BANK_B,3303,MEDIUM,ENT01694
ACC02364,Shreya Dubey,PERSONAL,BANK_B,1465,MEDIUM,ENT01695
ACC02365,Venkatesh Shah,PERSONAL,BANK_A,1859,MEDIUM,ENT01696
ACC02366,Sangeeta Gill,PERSONAL,BANK_B,3306,MEDIUM,ENT01697
ACC02367,Anita Chatterjee,PERSONAL,BANK_B,1856,MEDIUM,ENT01698
ACC02368,Zubair Dhillon,PERSONAL,BANK_A,3282,MEDIUM,ENT01699
ACC02369,Simran Singh,PERSONAL,BANK_A,702,LOW,ENT01700
ACC02370,Verma Retail,BUSINESS,BANK_B,1236,HIGH,ENT01701
ACC02371,Vinod Desai,PERSONAL,BANK_B,1626,HIGH,ENT01702
ACC02372,Desai Infotech,BUSINESS,BANK_B,2723,LOW,ENT01702
ACC02373,Lakshmi Bansal,PERSONAL,BANK_A,862,MEDIUM,ENT01703
ACC02374,Bansal Agro Industries,BUSINESS,BANK_A,3344,MEDIUM,ENT01703
ACC02375,Ramesh Mehta,PERSONAL,BANK_A,1138,LOW,ENT01704
ACC02376,Mehta Electronics,BUSINESS,BANK_B,1467,HIGH,ENT01704
ACC02377,Padma Naidu,PERSONAL,BANK_A,3373,MEDIUM,ENT01705
ACC02378,Mehta Pharma,BUSINESS,BANK_B,1487,LOW,ENT01706
ACC02379,Sangeeta Nair,PERSONAL,BANK_A,226,MEDIUM,ENT01707
ACC02380,Deepak Chatterjee,PERSONAL,BANK_A,3594,MEDIUM,ENT01708
ACC02381,Lakshmi Verma,PERSONAL,BANK_A,1361,MEDIUM,ENT01709
ACC02382,Sunil Joshi,PERSONAL,BANK_A,3404,LOW,ENT01710
ACC02383,Balaji Nair,PERSONAL,BANK_B,3265,MEDIUM,ENT01711
ACC02384,Sowmya Bose,PERSONAL,BANK_A,2314,MEDIUM,ENT01712
ACC02385,Amandeep Ansari,PERSONAL,BANK_B,1880,MEDIUM,ENT01713
ACC02386,Ansari Exports,BUSINESS,BANK_A,2408,LOW,ENT01713
ACC02387,Ansari Fashions,BUSINESS,BANK_A,2865,MEDIUM,ENT01713
ACC02388,Susan Shah,PERSONAL,BANK_B,1252,MEDIUM,ENT01714
ACC02389,Vinod Trivedi,PERSONAL,BANK_A,2432,MEDIUM,ENT01715
ACC02390,Manisha Pillai,PERSONAL,BANK_A,2579,MEDIUM,ENT01716
ACC02391,Pillai Foods,BUSINESS,BANK_A,1256,LOW,ENT01716
ACC02392,Zeenat Sidhu,PERSONAL,BANK_B,248,LOW,ENT01717
ACC02393,Ritu Naidu,PERSONAL,BANK_A,1883,MEDIUM,ENT01718
ACC02394,Anil Dhillon,PERSONAL,BANK_B,1154,HIGH,ENT01719
ACC02395,Dhillon Enterprises,BUSINESS,BANK_A,3115,LOW,ENT01719
ACC02396,Jyoti Chauhan,PERSONAL,BANK_A,1393,MEDIUM,ENT01720
ACC02397,Neha Bhatt,PERSONAL,BANK_B,3534,MEDIUM,ENT01721
ACC02398,Bhatt Agro Industries,BUSINESS,BANK_B,1278,MEDIUM,ENT01721
ACC02399,Bhatt Distributors,BUSINESS,BANK_A,777,MEDIUM,ENT01721
ACC02400,Sangeeta Thomas,PERSONAL,BANK_A,727,MEDIUM,ENT01722
ACC02401,Thomas Exports,BUSINESS,BANK_A,2077,MEDIUM,ENT01722
ACC02402,Muthu Ahmed,PERSONAL,BANK_B,819,MEDIUM,ENT01723
ACC02403,Pooja Bansal,PERSONAL,BANK_B,2130,MEDIUM,ENT01724
ACC02404,Rekha Jain,PERSONAL,BANK_A,597,MEDIUM,ENT01725
ACC02405,Jain Fashions,BUSINESS,BANK_B,3187,HIGH,ENT01725
ACC02406,Vandana Sengupta,PERSONAL,BANK_A,2161,LOW,ENT01726
ACC02407,Pillai Agro Industries,BUSINESS,BANK_A,777,HIGH,ENT01727
ACC02408,Patel Infotech,BUSINESS,BANK_B,87,MEDIUM,ENT01728
ACC02409,Joshi Agro Industries,BUSINESS,BANK_B,3472,HIGH,ENT01729
ACC02410,Pillai & Sons Distributors,BUSINESS,BANK_B,2280,MEDIUM,ENT01730
ACC02411,Swati Pillai,PERSONAL,BANK_B,418,HIGH,ENT01731
ACC02412,Pillai Enterprises,BUSINESS,BANK_A,541,MEDIUM,ENT01731
ACC02413,Sandeep Khan,PERSONAL,BANK_A,2445,MEDIUM,ENT01732
ACC02414,Khan Pharma,BUSINESS,BANK_A,2728,MEDIUM,ENT01732
ACC02415,Thomas Gill,PERSONAL,BANK_B,2182,MEDIUM,ENT01733
ACC02416,Vasantha Ghosh,PERSONAL,BANK_A,2198,MEDIUM,ENT01734
ACC02417,Balaji Chauhan,PERSONAL,BANK_B,2475,MEDIUM,ENT01735
ACC02418,Shreya Mishra,PERSONAL,BANK_B,105,HIGH,ENT01736
ACC02419,Dinesh Ghosh,PERSONAL,BANK_B,1956,MEDIUM,ENT01737
ACC02420,Anita Naidu,PERSONAL,BANK_A,3430,MEDIUM,ENT01738
ACC02421,Jaspreet Bose,PERSONAL,BANK_B,2331,LOW,ENT01739
ACC02422,George Shah,PERSONAL,BANK_A,2069,MEDIUM,ENT01740
ACC02423,Shah Traders,BUSINESS,BANK_A,2431,HIGH,ENT01740
ACC02424,Dinesh Patel,PERSONAL,BANK_A,1550,LOW,ENT01741
ACC02425,Iyer Pharma,BUSINESS,BANK_A,1240,MEDIUM,ENT01742
ACC02426,Ritu Gupta,PERSONAL,BANK_A,3300,MEDIUM,ENT01743
ACC02427,Preethi Bose,PERSONAL,BANK_B,3409,HIGH,ENT01744
ACC02428,Ansari Overseas,BUSINESS,BANK_B,1680,MEDIUM,ENT01745
ACC02429,Gaurav Qureshi,PERSONAL,BANK_B,2646,MEDIUM,ENT01746
ACC02430,Naveen Patel,PERSONAL,BANK_A,1596,MEDIUM,ENT01747
ACC02431,Naidu Fashions,BUSINESS,BANK_B,2052,LOW,ENT01748
ACC02432,Kaur Hardware,BUSINESS,BANK_A,490,HIGH,ENT01749
ACC02433,Ritu Kaur,PERSONAL,BANK_B,1382,MEDIUM,ENT01750
ACC02434,Zeenat Tiwari,PERSONAL,BANK_A,215,MEDIUM,ENT01751
ACC02435,Tiwari Constructions,BUSINESS,BANK_A,189,HIGH,ENT01751
ACC02436,Kalpana Naidu,PERSONAL,BANK_A,3003,HIGH,ENT01752
ACC02437,Radha Ahmed,PERSONAL,BANK_A,1421,HIGH,ENT01753
ACC02438,Vinod Gupta,PERSONAL,BANK_A,3231,MEDIUM,ENT01754
ACC02439,Thomas Das,PERSONAL,BANK_A,1271,MEDIUM,ENT01755
ACC02440,Neha Iyer,PERSONAL,BANK_B,3502,LOW,ENT01756
ACC02441,Sangeeta Ansari,PERSONAL,BANK_A,414,MEDIUM,ENT01757
ACC02442,Pooja Gupta,PERSONAL,BANK_A,275,MEDIUM,ENT01758
ACC02443,Sneha Das,PERSONAL,BANK_A,3584,MEDIUM,ENT01759
ACC02444,Mahesh Naidu,PERSONAL,BANK_B,135,MEDIUM,ENT01760
ACC02445,Rajwinder Iyer,PERSONAL,BANK_A,142,LOW,ENT01761
ACC02446,Jain Hardware,BUSINESS,BANK_B,3187,MEDIUM,ENT01762
ACC02447,Harleen Mishra,PERSONAL,BANK_B,335,MEDIUM,ENT01763
ACC02448,Kavita Bose,PERSONAL,BANK_B,2644,HIGH,ENT01764
ACC02449,Shreya Chauhan,PERSONAL,BANK_B,1793,MEDIUM,ENT01765
ACC02450,Chauhan Exports,BUSINESS,BANK_A,2808,MEDIUM,ENT01765
ACC02451,Kavita Rao,PERSONAL,BANK_B,1309,LOW,ENT01766
ACC02452,Fatima Thomas,PERSONAL,BANK_A,1403,MEDIUM,ENT01767
ACC02453,Thomas Overseas,BUSINESS,BANK_A,1566,LOW,ENT01767
ACC02454,Pandey Textiles,BUSINESS,BANK_A,1801,HIGH,ENT01768
ACC02455,Sowmya Iyer,PERSONAL,BANK_A,3390,MEDIUM,ENT01769
ACC02456,Iyer Exports,BUSINESS,BANK_A,1482,MEDIUM,ENT01769
ACC02457,Rekha Jain,PERSONAL,BANK_B,1150,HIGH,ENT01770
ACC02458,Balaji Saxena,PERSONAL,BANK_A,1945,MEDIUM,ENT01771
ACC02459,Saxena Overseas,BUSINESS,BANK_B,3447,HIGH,ENT01771
ACC02460,Rohit Ansari,PERSONAL,BANK_A,2304,HIGH,ENT01772
ACC02461,Divya Gupta,PERSONAL,BANK_A,2116,MEDIUM,ENT01773
ACC02462,Geeta Joshi,PERSONAL,BANK_B,2155,MEDIUM,ENT01774
ACC02463,Manisha Mukherjee,PERSONAL,BANK_B,3008,MEDIUM,ENT01775
ACC02464,Mukherjee Motors,BUSINESS,BANK_B,1466,MEDIUM,ENT01775
ACC02465,Anil Reddy,PERSONAL,BANK_B,3036,HIGH,ENT01776
ACC02466,Vijay Rao,PERSONAL,BANK_B,3023,MEDIUM,ENT01777
ACC02467,Rao Overseas,BUSINESS,BANK_A,3293,LOW,ENT01777
ACC02468,Anna Sandhu,PERSONAL,BANK_B,3590,MEDIUM,ENT01778
ACC02469,Sandhu Enterprises,BUSINESS,BANK_A,578,MEDIUM,ENT01778
ACC02470,Nitin Sidhu,PERSONAL,BANK_A,967,MEDIUM,ENT01779
ACC02471,Divya Banerjee,PERSONAL,BANK_A,1980,LOW,ENT01780
ACC02472,Banerjee Motors,BUSINESS,BANK_A,2681,LOW,ENT01780
ACC02473,Vikram Patel,PERSONAL,BANK_A,2502,MEDIUM,ENT01781
ACC02474,Mishra Logistics,BUSINESS,BANK_A,3374,MEDIUM,ENT01782
ACC02475,Gurpreet Thomas,PERSONAL,BANK_B,1515,MEDIUM,ENT01783
ACC02476,Thomas Overseas,BUSINESS,BANK_B,2334,LOW,ENT01783
ACC02477,Susan Ghosh,PERSONAL,BANK_B,3081,LOW,ENT01784
ACC02478,Neha Pillai & Sons,PERSONAL,BANK_B,1655,MEDIUM,ENT01785
ACC02479,Anil Das,PERSONAL,BANK_A,430,LOW,ENT01786
ACC02480,Sunita Joshi,PERSONAL,BANK_B,3075,MEDIUM,ENT01787
ACC02481,Ashok Gill,PERSONAL,BANK_B,2016,MEDIUM,ENT01788
ACC02482,Gill Fashions,BUSINESS,BANK_B,3429,LOW,ENT01788
ACC02483,Gill Hardware,BUSINESS,BANK_A,3312,MEDIUM,ENT01788
ACC02484,Rohit Singh,PERSONAL,BANK_A,119,HIGH,ENT01789
ACC02485,Yadav Retail,BUSINESS,BANK_A,2782,MEDIUM,ENT01790
ACC02486,Anjali Ghosh,PERSONAL,BANK_A,2078,MEDIUM,ENT01791
ACC02487,Harleen Bhatt,PERSONAL,BANK_B,313,LOW,ENT01792
ACC02488,Bhatt Agro Industries,BUSINESS,BANK_A,124,MEDIUM,ENT01792
ACC02489,Neha Ghosh,PERSONAL,BANK_A,1942,MEDIUM,ENT01793
ACC02490,Ghosh Overseas,BUSINESS,BANK_A,1180,MEDIUM,ENT01793
ACC02491,Deepa Sharma,PERSONAL,BANK_A,358,MEDIUM,ENT01794
ACC02492,Deepa Kumar,PERSONAL,BANK_B,2344,MEDIUM,ENT01795
ACC02493,Sowmya Desai,PERSONAL,BANK_B,3629,MEDIUM,ENT01796
ACC02494,Anita Ghosh,PERSONAL,BANK_B,2573,MEDIUM,ENT01797
ACC02495,Shreya Mehta,PERSONAL,BANK_A,1635,HIGH,ENT01798
ACC02496,Mehta Enterprises,BUSINESS,BANK_A,1693,HIGH,ENT01798
ACC02497,Nisha Trivedi,PERSONAL,BANK_B,376,HIGH,ENT01799
ACC02498,Trivedi Fashions,BUSINESS,BANK_B,3581,LOW,ENT01799
ACC02499,Zubair Sharma,PERSONAL,BANK_B,3598,HIGH,ENT01800
ACC02500,Sharma Fashions,BUSINESS,BANK_B,3611,LOW,ENT01800
