entity_key,canonical_name,phone,pan,address,num_records,num_accounts,account_ids,record_ids,has_unverified_link,is_watchlisted,rules_used
PERSON01552,SUNITA BANERJEE,9781621233,IVZWR9002G,"502, Avenue, Thiruvananthapuram, Kerala - 222208",2,1,ACC02129,REC003198;REC003199,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01553,NISHA TIWARI,6022904593,QNTPJ8573K,"109, Colony, Kolkata, West Bengal - 122425",2,1,ACC02130,REC003200;REC003201,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01554,Gopal Shah,8315904134,NRLIW7386F,"600, Extension, Kochi, Kerala - 263790",3,2,ACC02131;ACC02132,REC003202;REC003203;REC003204,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01555,Pankaj Metha,6267928459,MVFLE6451J,"10, Avenue, Mumbai, Maharashtra - 408641",2,1,ACC02133,REC003205;REC003206,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01556,Geeta Banerjee & Sons,6756977109,KBKLA2372U,"234, Extension, Chandigarh, Punjab - 539863",4,2,ACC02134;ACC02135,REC003207;REC003208;REC003209;REC003210,False,False,R0_same_account;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R8_soundex
PERSON01557,Kaur Harpreet,7881813567,,"352, Extension, Kochi, Kerala - 653121",1,1,ACC02136,REC003211,False,False,
PERSON01558,Karthik Iyegnar,8476716503,KTTLS9198C,"421, Cross Street, Coimbatore, Tamil Nadu - 454442",2,1,ACC02137,REC003212;REC003213,False,False,R0_same_account;R1_same_pan
PERSON01559,Arun Iyer & Sons,7817171851,ZJOIV8887P,"475, Layout, Coimbatore, Tamil Nadu - 171402",2,1,ACC02138,REC003214;REC003215,False,False,R0_same_account;R1_same_pan
PERSON01560,Geeta Rao,7738205935,MEFFU4415T,"1, Cross Street, Chandigarh, Punjab - 211129",1,1,ACC02139,REC003216,False,False,
PERSON01561,Saxena Mahesh,7034733247,BNETB6434E,"670, Main Road, Mysuru, Karnataka - 301646",2,1,ACC02140,REC003217;REC003218,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01562,DIVYA GHOSH,9244048011,FBGXN4640M,"297, Layout, Thiruvananthapuram, Kerala - 387795",2,1,ACC02141,REC003219;REC003220,False,False,R0_same_account;R4_phone_and_address
PERSON01563,AJAY SANDHU,,TPSFU6075G,"793, Cross Street, Delhi, Delhi - 394181",1,1,ACC02142,REC003221,False,False,
PERSON01564,Arun Varghese & Sons,6396540169,OHEKA8983V,"247, Extension, Nagpur, Maharashtra - 321406",2,1,ACC02143,REC003222;REC003223,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01565,RAJWINDER PANDEY,6859760450,NAJOF0152D,,2,1,ACC02144,REC003224;REC003225,False,False,R0_same_account;R1_same_pan
PERSON01566,Mehta Ravi,8194584656,CMVOR2068G,,1,1,ACC02145,REC003226,False,False,
PERSON01567,Susan Yaadv,6092658764,KHGML9821X,"80, Avenue, Mumbai, Maharashtra - 579211",3,2,ACC02146;ACC02147,REC003227;REC003228;REC003229,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01568,Anjali Boes,7810213611,IDONZ8474U,"90, Main Road, Ahmedabad, Gujarat - 609511",2,1,ACC02148,REC003230;REC003231,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01569,Aarti Ahmed & Sons,8453996861,XLPIK6066M,"283, Extension, Pune, Maharashtra - 342286",1,1,ACC02149,REC003232,False,False,
PERSON01570,Rajwinder Rddy,7983371559,EIYVK5644W,"733, Cross Street, Kochi, Kerala - 177388",2,1,ACC02150,REC003233;REC003234,False,False,R0_same_account;R4_phone_and_address
PERSON01571,Sunil Sandhu & Sons,8881543374,HGRKM5889S,"646, Colony, Chennai, Tamil Nadu - 485577",3,2,ACC02151;ACC02152,REC003235;REC003236;REC003237,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01572,Nithya Bansal & Sons,7645019185,LVMCD4745N,"349, Main Road, Madurai, Tamil Nadu - 538765",6,3,ACC02153;ACC02154;ACC02155,REC003238;REC003239;REC003240;REC003241;REC003242;REC003243,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01573,Qureshi Anjali,8894223412,XYEXE0517M,,1,1,ACC02156,REC003244,False,False,
PERSON01574,Sneha Misha,9025722358,,"181, Extension, Thiruvananthapuram, Kerala - 394565",1,1,ACC02157,REC003245,False,False,
PERSON01575,Verma Gopal,7479041879,MJGKV2918S,"216, Extension, Pune, Maharashtra - 307705",4,2,ACC02158;ACC02159,REC003246;REC003247;REC003248;REC003249,False,False,R0_same_account;R1_same_pan
PERSON01576,Harish Ghosh,8854927599,TUWWZ8132K,"342, Layout, Patna, Bihar - 222440",2,2,ACC02160;ACC02161,REC003250;REC003251,False,False,R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01577,Ayesha Shekih,,EFEKP9974R,"915, Cross Street, Bengaluru, Karnataka - 441785",1,1,ACC02162,REC003252,False,False,
PERSON01578,Harpreet Kaur & Sons,9725652529,XTYBG8728B,"505, Layout, Thiruvananthapuram, Kerala - 504865",6,3,ACC02163;ACC02164;ACC02165,REC003253;REC003254;REC003255;REC003256;REC003257;REC003258,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R6_reversed
PERSON01579,Nitin Bansal & Sons,7274269186,YPUVK1834W,"20, Main Road, Thiruvananthapuram, Kerala - 521813",2,1,ACC02166,REC003259;REC003260,False,False,R0_same_account;R1_same_pan
PERSON01580,IRFAN MUKHERJEE,7202116129,QKFWB3325M,"892, Extension, Madurai, Tamil Nadu - 535176",2,2,ACC02167;ACC02168,REC003261;REC003262,False,False,R1_same_pan;R2_phone_and_name_sim
PERSON01581,Bhatt Pankaj,9623262952,,"475, Colony, Mysuru, Karnataka - 356259",1,1,ACC02169,REC003263,False,False,
PERSON01582,Sunil Kumar & Sons,6720217075,JXILO4840U,"480, Cross Street, Pune, Maharashtra - 359175",3,2,ACC02170;ACC02171,REC003264;REC003265;REC003266,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01583,ARUN CHAUHAN,6060660262,TJJCT0483X,,2,1,ACC02172,REC003267;REC003268,False,False,R0_same_account
PERSON01584,Tiwari Vinod,7221599501,NFPCR3558G,"448, Extension, Chandigarh, Punjab - 601560",2,1,ACC02173,REC003269;REC003270,False,False,R0_same_account;R1_same_pan
PERSON01585,Gurpreet Sinhg,,SVPAA1341X,"954, Main Road, Coimbatore, Tamil Nadu - 211336",1,1,ACC02174,REC003271,False,False,
PERSON01586,Meena Mishra,9685152466,VGRQJ6491V,"792, Avenue, Thiruvananthapuram, Kerala - 124702",2,1,ACC02175,REC003272;REC003273,False,False,R0_same_account;R4_phone_and_address
PERSON01587,Bose Balaji,8048221237,,"921, Main Road, Kochi, Kerala - 627770",1,1,ACC02176,REC003274,False,False,
PERSON01588,SWATI IYER,8180673483,DQQVP5859A,"895, Extension, Thiruvananthapuram, Kerala - 309650",2,1,ACC02177,REC003275;REC003276,False,False,R0_same_account;R1_same_pan
PERSON01589,Lakshmi Varghese & Sons,,DMCDD0718F,"45, Extension, Delhi, Delhi - 503084",2,1,ACC02178,REC003277;REC003278,False,False,R0_same_account;R1_same_pan
PERSON01590,Manoj Mukherjee & Sons,6447611783,GWGOQ6238D,"138, Extension, Coimbatore, Tamil Nadu - 405911",4,2,ACC02179;ACC02180,REC003279;REC003280;REC003281;REC003282,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R8_soundex
PERSON01591,Sheikh Amit,,AAQWO8503T,,1,1,ACC02181,REC003283,False,False,
PERSON01592,Ghosh Neha,6808586779,WFQRX7603V,"256, Colony, Patna, Bihar - 343519",5,3,ACC02182;ACC02183;ACC02184,REC003284;REC003285;REC003286;REC003287;REC003288,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01593,Nisha Tiwari & Sons,8045531773,ITWQB1494K,"830, Cross Street, Coimbatore, Tamil Nadu - 243544",1,1,ACC02185,REC003289,False,False,
PERSON01594,Nair Ritu,7094825890,RLMGM9889D,"418, Layout, Coimbatore, Tamil Nadu - 542325",2,1,ACC02186,REC003290;REC003291,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01595,Iyer Rekha,8427814061,JLWHB7806M,"725, Avenue, Surat, Gujarat - 279108",1,1,ACC02187,REC003292,False,False,
PERSON01596,Manpreet Yadav & Sons,7750305339,,"924, Cross Street, Chennai, Tamil Nadu - 512711",1,1,ACC02188,REC003293,False,False,
PERSON01597,Jaspreet Jain & Sons,9063176786,INFSS8428M,"457, Main Road, Patna, Bihar - 301038",3,2,ACC02189;ACC02190,REC003294;REC003295;REC003296,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01598,Saxena Harish,,VMWAZ3348C,"372, Avenue, Kolkata, West Bengal - 307097",1,1,ACC02191,REC003297,False,False,
PERSON01599,Naveen Mukherjee & Sons,8981405549,WDUGT3424E,"657, Avenue, Mumbai, Maharashtra - 556836",2,1,ACC02192,REC003298;REC003299,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01600,A. Malhotra,7917462252,JPDXT2303U,"148, Extension, Ahmedabad, Gujarat - 415128",2,2,ACC02193;ACC02194,REC003300;REC003301,False,False,R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01601,Pooja Shha,8327337921,,"487, Cross Street, Mumbai, Maharashtra - 680238",1,1,ACC02195,REC003302,False,False,
PERSON01602,Harleen Niadu,6562135776,YAHCA9917T,"832, Nagar, Patna, Bihar - 301736",2,2,ACC02196;ACC02197,REC003303;REC003304,False,False,R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01603,Naveen Chatterjee & Sons,9523631347,GQGAP5996R,,2,1,ACC02198,REC003305;REC003306,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON01604,Sneha Shrma,6193047931,TMWWY2512L,,1,1,ACC02199,REC003307,False,False,
PERSON01605,Sowmya Gupta & Sons,7376441707,XFFYS9144Y,"380, Colony, Bhopal, Madhya Pradesh - 329148",2,2,ACC02200;ACC02201,REC003308;REC003309,False,False,R1_same_pan
PERSON01606,PRIYA TRIVEDI,7028621787,OTFJN1690M,"873, Extension, Bengaluru, Karnataka - 478174",2,1,ACC02202,REC003310;REC003311,False,False,R0_same_account;R1_same_pan
PERSON01607,Ravi Kumar & Sons,8339868513,OCYCD0029K,"55, Main Road, Pune, Maharashtra - 486918",2,1,ACC02203,REC003312;REC003313,False,False,R0_same_account;R1_same_pan
PERSON01608,Harpreet Yadav & Sons,8146830705,DMXBO2665D,"124, Colony, Nagpur, Maharashtra - 690201",2,1,ACC02204,REC003314;REC003315,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01609,Reddy Gopal,7419695924,RJYMJ0657O,"418, Extension, Coimbatore, Tamil Nadu - 118124",2,1,ACC02205,REC003316;REC003317,False,False,R0_same_account;R1_same_pan
PERSON01610,Sunita Sharma & Sons,9084065647,SYFDD1399D,"189, Avenue, Patna, Bihar - 375578",4,2,ACC02206;ACC02207,REC003318;REC003319;REC003320;REC003321,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01611,Vandana Jshi,,IIZCP3986Y,"421, Cross Street, Bhopal, Madhya Pradesh - 438788",1,1,ACC02208,REC003322,False,False,
PERSON01612,A. Sidhu,,SLSBR7778S,"629, Colony, Madurai, Tamil Nadu - 255207",1,1,ACC02209,REC003323,False,False,
PERSON01613,Rahul Kumar,8170407278,CCKNZ8012Z,"369, Cross Street, Thiruvananthapuram, Kerala - 693573",3,2,ACC02210;ACC02211,REC003324;REC003325;REC003326,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R4_phone_and_address
PERSON01614,RITU THOMAS,9045572908,OOVQE8466H,"782, Nagar, Bhopal, Madhya Pradesh - 529517",5,3,ACC02212;ACC02213;ACC02214,REC003327;REC003328;REC003329;REC003330;REC003331,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R6_reversed;R8_soundex
PERSON01615,Harish Pandey,8673783477,WHJCH7514G,,1,1,ACC02215,REC003332,False,False,
PERSON01616,Kalpana Shrma,8999225669,,"671, Layout, Madurai, Tamil Nadu - 167647",1,1,ACC02216,REC003333,False,False,
PERSON01617,Dinesh Shah,7711715639,MHRSG9478A,"512, Colony, Mumbai, Maharashtra - 311405",2,1,ACC02217,REC003334;REC003335,False,False,R0_same_account;R1_same_pan
PERSON01618,K. Ahmed,9624881614,OTIHV1753V,"182, Layout, Kolkata, West Bengal - 599760",1,1,ACC02218,REC003336,False,False,
PERSON01619,U. Sandhu,7608919093,,"10, Nagar, Bhopal, Madhya Pradesh - 602498",1,1,ACC02219,REC003337,False,False,
PERSON01620,JYOTI SANDHU,,LXDYM9775Z,"890, Cross Street, Mumbai, Maharashtra - 321084",2,1,ACC02220,REC003338;REC003339,False,False,R0_same_account;R3_address_and_name_sim
PERSON01621,Gurpreet Saxena & Sons,,ZFOVH6097P,,1,1,ACC02221,REC003340,False,False,
PERSON01622,Rohit Karu,8483908239,,"187, Extension, Madurai, Tamil Nadu - 175996",1,1,ACC02222,REC003341,False,False,
PERSON01623,S. Kumar,9647992203,LURYC0822X,"456, Cross Street, Nagpur, Maharashtra - 635745",5,4,ACC02223;ACC02224;ACC02225;ACC02226,REC003342;REC003343;REC003344;REC003345;REC003346,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01624,Dinesh Kumra,9971441150,AYCYR9589P,"685, Main Road, Ahmedabad, Gujarat - 439424",3,2,ACC02227;ACC02228,REC003347;REC003348;REC003349,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01625,Manoj Jain & Sons,6127652828,IGORG7402I,"758, Cross Street, Mumbai, Maharashtra - 584491",3,2,ACC02229;ACC02230,REC003350;REC003351;REC003352,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01626,Gurpreet Mehta,6006790673,VIUOM4812B,"605, Extension, Madurai, Tamil Nadu - 237352",2,1,ACC02231,REC003353;REC003354,False,False,R0_same_account;R1_same_pan
PERSON01627,IMRAN REDDY,9495365417,FONEU6081H,"410, Extension, Madurai, Tamil Nadu - 649434",2,1,ACC02232,REC003355;REC003356,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON01628,Harleen Mukherjee & Sons,6124548817,SHMJP8974A,"28, Cross Street, Kochi, Kerala - 579776",2,1,ACC02233,REC003357;REC003358,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01629,Kalpana Kapoor & Sons,,RNGTA2236Q,"763, Avenue, Bengaluru, Karnataka - 672986",1,1,ACC02234,REC003359,False,False,
PERSON01630,RAVI GILL,9051164261,GROAQ4137R,"773, Nagar, Mumbai, Maharashtra - 124673",3,2,ACC02235;ACC02236,REC003360;REC003361;REC003362,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R4_phone_and_address;R5_initials;R8_soundex
PERSON01631,Malik Sabiha,6954230908,HCVYW4931D,"473, Cross Street, Mysuru, Karnataka - 513946",3,2,ACC02237;ACC02238,REC003363;REC003364;REC003365,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01632,ANNA PILLAI & SONS,9916290588,JKRKK8667Z,"699, Main Road, Thiruvananthapuram, Kerala - 462504",3,2,ACC02239;ACC02240,REC003366;REC003367;REC003368,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01633,NEHA CHAUHAN,,FMBFR9831S,"374, Extension, Chennai, Tamil Nadu - 459676",1,1,ACC02241,REC003369,False,False,
PERSON01634,Gill Anna,7959634561,GDAVZ4423G,"489, Colony, Mumbai, Maharashtra - 527434",1,1,ACC02242,REC003370,False,False,
PERSON01635,M. Chatterjee,8908680396,JBLZH2051H,"184, Layout, Madurai, Tamil Nadu - 209704",1,1,ACC02243,REC003371,False,False,
PERSON01636,Muthu Misrha,8087212255,QOWND4677L,,1,1,ACC02244,REC003372,False,False,
PERSON01637,Zubair Kapoor & Sons,9597543291,OKMJV2848T,"533, Cross Street, Patna, Bihar - 220928",2,1,ACC02245,REC003373;REC003374,False,False,R0_same_account;R1_same_pan
PERSON01638,Manoj Sheikh,7505049757,,"833, Layout, Kolkata, West Bengal - 676529",1,1,ACC02246,REC003375,False,False,
PERSON01639,MARY BOSE,7173417238,QFFWW3233B,"659, Cross Street, Jaipur, Rajasthan - 203980",3,2,ACC02247;ACC02248,REC003376;REC003377;REC003378,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01640,Susan Varghese & Sons,9340557560,EFPAR0130C,"608, Cross Street, Chandigarh, Punjab - 694983",4,2,ACC02249;ACC02250,REC003379;REC003380;REC003381;REC003382,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R4_phone_and_address
PERSON01641,Anil Qureshi & Sons,9042981951,CNASE2926L,"164, Avenue, Mumbai, Maharashtra - 442632",1,1,ACC02251,REC003383,False,False,
PERSON01642,KRITIKA CHAUHAN,6501907993,LSNCO1146B,"444, Layout, Jaipur, Rajasthan - 302316",2,1,ACC02252,REC003384;REC003385,False,False,R0_same_account;R1_same_pan
PERSON01643,Patel Balaji,6495031029,KQYOL5840Q,"68, Extension, Kolkata, West Bengal - 259858",5,3,ACC02253;ACC02254;ACC02255,REC003386;REC003387;REC003388;REC003389;REC003390,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R6_reversed
PERSON01644,Malhotra Vinod,9313885809,JWANE3610U,"163, Layout, Pune, Maharashtra - 649388",2,1,ACC02256,REC003391;REC003392,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01645,Saxena Vinod,8334025705,FNWQX9433R,"984, Nagar, Chennai, Tamil Nadu - 253435",4,2,ACC02257;ACC02258,REC003393;REC003394;REC003395;REC003396,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R6_reversed
PERSON01646,Irfan Bansal & Sons,6614231129,UZENA2631A,"363, Nagar, Kochi, Kerala - 499196",2,1,ACC02259,REC003397;REC003398,False,False,R0_same_account;R3_address_and_name_sim
PERSON01647,Sidhu Rekha,6520262171,SCVPZ0313P,"629, Nagar, Lucknow, Uttar Pradesh - 255719",1,1,ACC02260,REC003399,False,False,
PERSON01648,Manisha Amhed,,ZCVKG6714P,"106, Main Road, Ahmedabad, Gujarat - 687707",2,1,ACC02261,REC003400;REC003401,False,False,R0_same_account;R1_same_pan
PERSON01649,Usha Banerjee & Sons,6011996215,TKKUQ3056G,"677, Colony, Delhi, Delhi - 665816",5,3,ACC02262;ACC02263;ACC02264,REC003402;REC003403;REC003404;REC003405;REC003406,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01650,Yadav Shreya,8742558445,DAWHU4756O,"597, Layout, Nagpur, Maharashtra - 571308",2,1,ACC02265,REC003407;REC003408,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01651,GOPAL KUMAR,8764844983,PGQNC0172G,,1,1,ACC02266,REC003409,False,False,
PERSON01652,Bose Kavita,7355725278,RPOXK9514B,"108, Extension, Kolkata, West Bengal - 550594",2,1,ACC02267,REC003410;REC003411,False,False,R0_same_account;R4_phone_and_address
PERSON01653,Naveen Glil,8214015737,SAHXF0574V,"771, Nagar, Kochi, Kerala - 661413",5,3,ACC02268;ACC02269;ACC02270,REC003412;REC003413;REC003414;REC003415;REC003416,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01654,Sabiha Tiwari & Sons,7536822810,VPQKY0319T,"901, Extension, Chandigarh, Punjab - 560372",4,2,ACC02271;ACC02272,REC003417;REC003418;REC003419;REC003420,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01655,GAURAV KAUR,7735584334,WRBIY2502L,"880, Nagar, Thiruvananthapuram, Kerala - 387594",4,3,ACC02273;ACC02274;ACC02275,REC003421;REC003422;REC003423;REC003424,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01656,Harish Dhillon,8835306666,HLQJB1847F,"636, Colony, Pune, Maharashtra - 263320",1,1,ACC02276,REC003425,False,False,
PERSON01657,Shreya Kapoor & Sons,6603552345,ENKYL0804C,"284, Main Road, Jaipur, Rajasthan - 169834",3,2,ACC02277;ACC02278,REC003426;REC003427;REC003428,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON01658,K. Verma,8498625163,JMGIN2936Q,"998, Layout, Mysuru, Karnataka - 205378",4,2,ACC02279;ACC02280,REC003429;REC003430;REC003431;REC003432,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01659,Pankaj Khna,,PKBVK3123G,"722, Colony, Jaipur, Rajasthan - 368759",1,1,ACC02281,REC003433,False,False,
PERSON01660,Ramesh Qureshi,9097573080,GBDXI3328N,,1,1,ACC02282,REC003434,False,False,
PERSON01661,Fatima Singh & Sons,9210010893,,"690, Colony, Bengaluru, Karnataka - 418291",2,1,ACC02283,REC003435;REC003436,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01662,Sandeep Khan & Sons,7736151731,SQBEH2485X,"263, Main Road, Bhopal, Madhya Pradesh - 319224",2,2,ACC02284;ACC02285,REC003437;REC003438,False,False,R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON01663,Anjali Pillai,7876750061,VHNQE4755M,"316, Colony, Patna, Bihar - 449832",2,1,ACC02286,REC003439;REC003440,False,False,R0_same_account;R1_same_pan
PERSON01664,Sengupta Amandeep,6886440276,YNHAT5887L,"941, Cross Street, Mumbai, Maharashtra - 198948",3,2,ACC02287;ACC02288,REC003441;REC003442;REC003443,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
