record_id,source_system,name_as_written,phone,pan,address,linked_account,true_entity_id
REC003017,CORPORATE_BANKING,Thomas Naveen,6008247866,ZAZGI6118C,"95, Nagar, Ahmedabad, Gujarat - 160080",ACC02008,ENT01435
REC003018,RETAIL_CBS,Anna Dhillon,6566028399,YYITO1949K,"468, Layout, Kolkata, West Bengal - 142862",ACC02009,ENT01436
REC003019,CORPORATE_BANKING,Anna Dhilon,,YYITO1949K,,ACC02009,ENT01436
REC003020,RETAIL_CBS,ZEENAT SIDHU,7706035223,OCNGF3142C,"607, Nagar, Kolkata, West Bengal - 226786",ACC02010,ENT01437
REC003021,CORPORATE_BANKING,Zeenat Sihu,7706035223,OCNGF3142C,"607, Nagar, Kolkata, West Bengal - 226786",ACC02010,ENT01437
REC003022,RETAIL_CBS,Neha Pillai,8640049215,GXZWB2203M,"630, Main Road, Chennai, Tamil Nadu - 500323",ACC02011,ENT01438
REC003023,CORPORATE_BANKING,Pillai Neha,,,"630, Main Road, Chennai, Tamil Nadu - 500323",ACC02011,ENT01438
REC003024,RETAIL_CBS,HARISH QURESHI,9095453989,WBOKT9247D,"746, Colony, Mysuru, Karnataka - 476833",ACC02012,ENT01439
REC003025,CORPORATE_BANKING,Bose Deepa,9275294166,GXRYY0535L,"875, Colony, Chandigarh, Punjab - 291933",ACC02013,ENT01440
REC003026,CORPORATE_BANKING,Nitin Mhta,7240496653,WBECX4866J,"249, Cross Street, Mysuru, Karnataka - 285803",ACC02014,ENT01441
REC003027,CORPORATE_BANKING,Nitin Mhta,7240496653,WBECX4866J,,ACC02015,ENT01441
REC003028,RETAIL_CBS,Meena Patl,7975705389,MDNOV6469P,"955, Extension, Thiruvananthapuram, Kerala - 292535",ACC02016,ENT01442
REC003029,RETAIL_CBS,Patel Meena,7975705389,MDNOV6469P,"955, Extension, Thiruvananthapuram, Kerala - 292535",ACC02017,ENT01442
REC003030,CORPORATE_BANKING,Meena Ptel,,MDNOV6469P,,ACC02017,ENT01442
REC003031,RETAIL_CBS,Gurpreet Ansrai,7444710763,,,ACC02018,ENT01443
REC003032,CORPORATE_BANKING,Ansari Gurpreet,7444710763,GZUIY8704Y,"337, Main Road, Jaipur, Rajasthan - 689288",ACC02018,ENT01443
REC003033,CORPORATE_BANKING,Kavita Malk,6454846965,,,ACC02019,ENT01444
REC003034,RETAIL_CBS,Kaur Shobha,9741640048,,"943, Cross Street, Nagpur, Maharashtra - 109640",ACC02020,ENT01445
REC003035,RETAIL_CBS,Usha Saena,,ZWGCJ9809L,"498, Nagar, Chennai, Tamil Nadu - 323695",ACC02021,ENT01446
REC003036,CORPORATE_BANKING,Usha Saexna,,,"498, Nagar, Chennai, Tamil Nadu - 323695",ACC02021,ENT01446
REC003037,RETAIL_CBS,USHA SAXENA,8649695209,ZWGCJ9809L,"498, Nagar, Chennai, Tamil Nadu - 323695",ACC02022,ENT01446
REC003038,CORPORATE_BANKING,Usha Saxena & Sons,,ZWGCJ9809L,"498, Nagar, Chennai, Tamil Nadu - 323695",ACC02022,ENT01446
REC003039,RETAIL_CBS,Shobha Dubye,9412980143,GZORU7336D,,ACC02023,ENT01447
REC003040,CORPORATE_BANKING,Shobha Dbey,,GZORU7336D,"873, Extension, Jaipur, Rajasthan - 591828",ACC02023,ENT01447
REC003041,RETAIL_CBS,Menon Sunita,7956855363,VPOTY4548D,"450, Avenue, Lucknow, Uttar Pradesh - 471354",ACC02024,ENT01448
REC003042,CORPORATE_BANKING,Sunita Menn,7956855363,,"450, Avenue, Lucknow, Uttar Pradesh - 471354",ACC02024,ENT01448
REC003043,RETAIL_CBS,Menon Sunita,,VPOTY4548D,"450, Avenue, Lucknow, Uttar Pradesh - 471354",ACC02025,ENT01448
REC003044,CORPORATE_BANKING,S. Menon,7956855363,,"450, Avenue, Lucknow, Uttar Pradesh - 471354",ACC02025,ENT01448
REC003045,RETAIL_CBS,Preethi Kapoor & Sons,7087936218,CHCXR9511U,"673, Layout, Mumbai, Maharashtra - 565877",ACC02026,ENT01449
REC003046,CORPORATE_BANKING,PREETHI KAPOOR,7087936218,CHCXR9511U,,ACC02026,ENT01449
REC003047,RETAIL_CBS,FAISAL MISHRA,,XEIZX0414H,,ACC02027,ENT01450
REC003048,CORPORATE_BANKING,F. Mishra,8042204827,XEIZX0414H,"457, Cross Street, Thiruvananthapuram, Kerala - 151030",ACC02027,ENT01450
REC003049,RETAIL_CBS,Jaspreet Ptel,6161481662,LQIGA0550F,"175, Avenue, Madurai, Tamil Nadu - 482121",ACC02028,ENT01451
REC003050,CORPORATE_BANKING,Jaspreet Patel,,LQIGA0550F,"175, Avenue, Madurai, Tamil Nadu - 482121",ACC02028,ENT01451
REC003051,RETAIL_CBS,Rekha Chattrjee,8622862512,,"966, Extension, Bhopal, Madhya Pradesh - 685630",ACC02029,ENT01452
REC003052,RETAIL_CBS,Rekha Chattejee,8622862512,,"966, Extension, Bhopal, Madhya Pradesh - 685630",ACC02030,ENT01452
REC003053,CORPORATE_BANKING,NITIN NAIR,7946681632,,"495, Colony, Lucknow, Uttar Pradesh - 531567",ACC02031,ENT01453
REC003054,RETAIL_CBS,Nair Nitin,7946681632,,,ACC02032,ENT01453
REC003055,RETAIL_CBS,Pankaj Reddy & Sons,7310374701,EIPGL0577S,"686, Extension, Kolkata, West Bengal - 443170",ACC02033,ENT01454
REC003056,CORPORATE_BANKING,P. Reddy,7310374701,EIPGL0577S,"686, Extension, Kolkata, West Bengal - 443170",ACC02033,ENT01454
REC003057,RETAIL_CBS,Pankaj Redyd,7310374701,EIPGL0577S,"686, Extension, Kolkata, West Bengal - 443170",ACC02034,ENT01454
REC003058,CORPORATE_BANKING,Pankaj Reddy,7310374701,EIPGL0577S,,ACC02034,ENT01454
REC003059,RETAIL_CBS,Zeenat Gohsh,7584784937,,"797, Extension, Delhi, Delhi - 374623",ACC02035,ENT01455
REC003060,RETAIL_CBS,Ghosh Zeenat,,LUYHI0131N,"797, Extension, Delhi, Delhi - 374623",ACC02036,ENT01455
REC003061,RETAIL_CBS,ASHOK PATEL,8385290756,WPNMY5064K,"435, Colony, Jaipur, Rajasthan - 504645",ACC02037,ENT01456
REC003062,CORPORATE_BANKING,Ashok Pael,8385290756,WPNMY5064K,"435, Colony, Jaipur, Rajasthan - 504645",ACC02037,ENT01456
REC003063,RETAIL_CBS,Ayesha Mehta,7262327052,,"562, Cross Street, Delhi, Delhi - 407588",ACC02038,ENT01457
REC003064,CORPORATE_BANKING,Ayesha Mhta,7262327052,NARPF7790I,"562, Cross Street, Delhi, Delhi - 407588",ACC02038,ENT01457
REC003065,CORPORATE_BANKING,Geeta Ahmed,,CTREC3406D,"897, Nagar, Surat, Gujarat - 621663",ACC02039,ENT01458
REC003066,CORPORATE_BANKING,Verma Ritu,6657343927,,"257, Nagar, Thiruvananthapuram, Kerala - 418676",ACC02040,ENT01459
REC003067,RETAIL_CBS,ANIL THOMAS,6017918339,,"337, Avenue, Madurai, Tamil Nadu - 569766",ACC02041,ENT01460
REC003068,CORPORATE_BANKING,Anil Tomas,6017918339,TWUWV0847Z,"337, Avenue, Madurai, Tamil Nadu - 569766",ACC02042,ENT01460
REC003069,RETAIL_CBS,Kalpana Ahmd,8634917772,,"664, Cross Street, Mumbai, Maharashtra - 219248",ACC02043,ENT01461
REC003070,CORPORATE_BANKING,Anjali Gupta & Sons,8809483434,,,ACC02044,ENT01462
REC003071,RETAIL_CBS,Anjali Gputa,8809483434,OSEWT3490Y,"162, Main Road, Kochi, Kerala - 169647",ACC02045,ENT01462
REC003072,CORPORATE_BANKING,Anjali Gupta,8809483434,OSEWT3490Y,,ACC02045,ENT01462
REC003073,RETAIL_CBS,Vijay Kumar,6660867856,STBHB3647B,"761, Main Road, Ahmedabad, Gujarat - 585385",ACC02046,ENT01463
REC003074,CORPORATE_BANKING,VIJAY KUMAR,6660867856,STBHB3647B,"761, Main Road, Ahmedabad, Gujarat - 585385",ACC02046,ENT01463
REC003075,RETAIL_CBS,Swati Sidhu & Sons,8676482376,CUOSP9797N,"952, Main Road, Thiruvananthapuram, Kerala - 429938",ACC02047,ENT01464
REC003076,CORPORATE_BANKING,S. Sidhu,8676482376,CUOSP9797N,"952, Main Road, Thiruvananthapuram, Kerala - 429938",ACC02047,ENT01464
REC003077,RETAIL_CBS,D. Thomas,,AHCLN0181G,"358, Extension, Bhopal, Madhya Pradesh - 167489",ACC02048,ENT01465
REC003078,CORPORATE_BANKING,FAISAL MUKHERJEE,9673785574,ROJLV3958C,"363, Cross Street, Thiruvananthapuram, Kerala - 193593",ACC02049,ENT01466
REC003079,RETAIL_CBS,Sarita Kaur & Sons,6188261349,,"239, Avenue, Thiruvananthapuram, Kerala - 578065",ACC02050,ENT01467
REC003080,CORPORATE_BANKING,Sarita Kaur,6188261349,FMFPY7469Q,"239, Avenue, Thiruvananthapuram, Kerala - 578065",ACC02050,ENT01467
REC003081,RETAIL_CBS,Das Vijay,9161903342,FYSUZ7698E,,ACC02051,ENT01468
REC003082,RETAIL_CBS,RADHA SIDHU,,FBZHZ2250N,"53, Avenue, Chennai, Tamil Nadu - 142590",ACC02052,ENT01469
REC003083,CORPORATE_BANKING,Radha Sihdu,6542433358,FBZHZ2250N,"53, Avenue, Chennai, Tamil Nadu - 142590",ACC02052,ENT01469
REC003084,RETAIL_CBS,Sidhu Radha,6542433358,FBZHZ2250N,"53, Avenue, Chennai, Tamil Nadu - 142590",ACC02053,ENT01469
REC003085,RETAIL_CBS,Thomas Priya,,TWYVC1550K,"224, Main Road, Delhi, Delhi - 150857",ACC02054,ENT01470
REC003086,CORPORATE_BANKING,Priya Thoams,8576393522,TWYVC1550K,"224, Main Road, Delhi, Delhi - 150857",ACC02054,ENT01470
REC003087,RETAIL_CBS,Sabiha Sheikh & Sons,,EMTQC1415Q,"662, Colony, Surat, Gujarat - 367614",ACC02055,ENT01471
REC003088,CORPORATE_BANKING,Sabiha Sheihk,6686888587,EMTQC1415Q,"662, Colony, Surat, Gujarat - 367614",ACC02055,ENT01471
REC003089,RETAIL_CBS,SABIHA SHEIKH,6686888587,EMTQC1415Q,,ACC02056,ENT01471
REC003090,CORPORATE_BANKING,Sabiha Sheikh,,EMTQC1415Q,"662, Colony, Surat, Gujarat - 367614",ACC02056,ENT01471
REC003091,RETAIL_CBS,Sangeeta Rdedy,8352579551,,"629, Colony, Ahmedabad, Gujarat - 139192",ACC02057,ENT01472
REC003092,RETAIL_CBS,Sangeeta Reddy,,,"629, Colony, Ahmedabad, Gujarat - 139192",ACC02058,ENT01472
REC003093,CORPORATE_BANKING,Sangeeta Reddy & Sons,8352579551,DOKZB8861Q,"629, Colony, Ahmedabad, Gujarat - 139192",ACC02058,ENT01472
REC003094,RETAIL_CBS,Reddy Sangeeta,8352579551,DOKZB8861Q,"629, Colony, Ahmedabad, Gujarat - 139192",ACC02059,ENT01472
REC003095,CORPORATE_BANKING,Pooja Dubey & Sons,8635948343,AHRYW3324I,,ACC02060,ENT01473
REC003096,RETAIL_CBS,Jyoti Khan & Sons,,,"212, Cross Street, Bhopal, Madhya Pradesh - 156915",ACC02061,ENT01474
REC003097,CORPORATE_BANKING,J. Khan,6453775059,TGWOZ6784T,"212, Cross Street, Bhopal, Madhya Pradesh - 156915",ACC02061,ENT01474
REC003098,CORPORATE_BANKING,Gopal Jain & Sons,8702388486,ESGYW2388G,"902, Main Road, Pune, Maharashtra - 494118",ACC02062,ENT01475
REC003099,CORPORATE_BANKING,Gopal Jani,8702388486,,"902, Main Road, Pune, Maharashtra - 494118",ACC02063,ENT01475
REC003100,RETAIL_CBS,Ahmed Ashok,6670429388,,"136, Extension, Coimbatore, Tamil Nadu - 226810",ACC02064,ENT01476
REC003101,CORPORATE_BANKING,B. Joshi,8530239424,SCZVB2308E,"301, Cross Street, Mumbai, Maharashtra - 316931",ACC02065,ENT01477
REC003102,RETAIL_CBS,Dubey Pooja,8108444994,HXPQX5258P,"346, Avenue, Thiruvananthapuram, Kerala - 669449",ACC02066,ENT01478
REC003103,RETAIL_CBS,POOJA DUBEY,,HXPQX5258P,,ACC02067,ENT01478
REC003104,CORPORATE_BANKING,P. Dubey,8108444994,HXPQX5258P,"346, Avenue, Thiruvananthapuram, Kerala - 669449",ACC02067,ENT01478
REC003105,CORPORATE_BANKING,S. Mukherjee,9788148461,,"420, Avenue, Patna, Bihar - 662351",ACC02068,ENT01479
REC003106,RETAIL_CBS,AYESHA BANSAL,,UQXUJ9804O,"879, Cross Street, Madurai, Tamil Nadu - 584459",ACC02069,ENT01480
REC003107,CORPORATE_BANKING,Ayesha Bansal,9022204628,UQXUJ9804O,"879, Cross Street, Madurai, Tamil Nadu - 584459",ACC02069,ENT01480
REC003108,RETAIL_CBS,S. Dubey,9715620091,DMDXB1689G,"832, Main Road, Jaipur, Rajasthan - 493572",ACC02070,ENT01481
REC003109,CORPORATE_BANKING,Shobha Dbey,9715620091,,"832, Main Road, Jaipur, Rajasthan - 493572",ACC02070,ENT01481
REC003110,RETAIL_CBS,JYOTI REDDY,6524775837,IBHNP5143H,"852, Main Road, Madurai, Tamil Nadu - 283491",ACC02071,ENT01482
REC003111,CORPORATE_BANKING,Jyoti Reddy,6524775837,IBHNP5143H,"852, Main Road, Madurai, Tamil Nadu - 283491",ACC02071,ENT01482
REC003112,RETAIL_CBS,Aarti Mehta & Sons,9055435482,TXFFU7266B,,ACC02072,ENT01483
REC003113,RETAIL_CBS,Aarti Mehta,9055435482,,"236, Main Road, Lucknow, Uttar Pradesh - 306951",ACC02073,ENT01483
REC003114,CORPORATE_BANKING,AARTI MEHTA,,,"236, Main Road, Lucknow, Uttar Pradesh - 306951",ACC02073,ENT01483
REC003115,RETAIL_CBS,Jain Harleen,6813517755,IXZEI6385I,"932, Extension, Kolkata, West Bengal - 634533",ACC02074,ENT01484
REC003116,CORPORATE_BANKING,Harleen Jain,6813517755,IXZEI6385I,"932, Extension, Kolkata, West Bengal - 634533",ACC02074,ENT01484
REC003117,RETAIL_CBS,H. Jain,6813517755,IXZEI6385I,"932, Extension, Kolkata, West Bengal - 634533",ACC02075,ENT01484
REC003118,RETAIL_CBS,Z. Pillai,,QVNTB2683C,"107, Cross Street, Chandigarh, Punjab - 379076",ACC02076,ENT01485
REC003119,RETAIL_CBS,Iyengar Kiran,6134731932,DFUCK8626P,"391, Main Road, Mysuru, Karnataka - 455846",ACC02077,ENT01486
REC003120,RETAIL_CBS,Kiran Iengar,6134731932,DFUCK8626P,"391, Main Road, Mysuru, Karnataka - 455846",ACC02078,ENT01486
REC003121,CORPORATE_BANKING,K. Iyengar,6134731932,DFUCK8626P,"391, Main Road, Mysuru, Karnataka - 455846",ACC02078,ENT01486
REC003122,RETAIL_CBS,ARJUN BOSE,6403960347,JDLZI3965Q,"506, Cross Street, Chennai, Tamil Nadu - 156109",ACC02079,ENT01487
REC003123,CORPORATE_BANKING,Arjun Bose,6403960347,JDLZI3965Q,"506, Cross Street, Chennai, Tamil Nadu - 156109",ACC02079,ENT01487
REC003124,RETAIL_CBS,Dinesh Pilai,,MLOGS9804O,"704, Extension, Ahmedabad, Gujarat - 508565",ACC02080,ENT01488
REC003125,CORPORATE_BANKING,Dinesh Pillai,7210555598,MLOGS9804O,,ACC02080,ENT01488
REC003126,RETAIL_CBS,P. Rao,8028316499,JLLYL6921X,"741, Extension, Chandigarh, Punjab - 228973",ACC02081,ENT01489
REC003127,CORPORATE_BANKING,Pooja Rao,8028316499,JLLYL6921X,"741, Extension, Chandigarh, Punjab - 228973",ACC02081,ENT01489
REC003128,RETAIL_CBS,Pooja Rao & Sons,8028316499,JLLYL6921X,,ACC02082,ENT01489
REC003129,CORPORATE_BANKING,POOJA RAO,8028316499,,"741, Extension, Chandigarh, Punjab - 228973",ACC02082,ENT01489
REC003130,RETAIL_CBS,Meena Rao,6447875827,JFOYF4482J,,ACC02083,ENT01490
REC003131,CORPORATE_BANKING,Meena Rao & Sons,6447875827,JFOYF4482J,"610, Main Road, Coimbatore, Tamil Nadu - 170842",ACC02083,ENT01490
REC003132,RETAIL_CBS,Rao Meena,6447875827,,"610, Main Road, Coimbatore, Tamil Nadu - 170842",ACC02084,ENT01490
REC003133,CORPORATE_BANKING,Meena Rao & Sons,6447875827,JFOYF4482J,"610, Main Road, Coimbatore, Tamil Nadu - 170842",ACC02084,ENT01490
REC003134,RETAIL_CBS,Karthik Sdihu,,QQIZA4362D,"444, Cross Street, Lucknow, Uttar Pradesh - 435575",ACC02085,ENT01491
REC003135,CORPORATE_BANKING,Karthik Sihu,8798556607,QQIZA4362D,"444, Cross Street, Lucknow, Uttar Pradesh - 435575",ACC02085,ENT01491
REC003136,CORPORATE_BANKING,Geeta Tiari,6563643181,,,ACC02086,ENT01492
REC003137,RETAIL_CBS,G. Iyengar,,QLSVW8053L,,ACC02087,ENT01493
REC003138,RETAIL_CBS,Jain Simran,9284479605,,,ACC02088,ENT01494
REC003139,CORPORATE_BANKING,SIMRAN JAIN,9284479605,CTDIY3296N,,ACC02088,ENT01494
REC003140,RETAIL_CBS,Jain Simran,9284479605,CTDIY3296N,"337, Nagar, Patna, Bihar - 375446",ACC02089,ENT01494
REC003141,CORPORATE_BANKING,Simran Jain & Sons,9284479605,CTDIY3296N,,ACC02089,ENT01494
REC003142,RETAIL_CBS,Das Vasantha,9089905412,KMJQT2060R,"352, Main Road, Chandigarh, Punjab - 155136",ACC02090,ENT01495
REC003143,RETAIL_CBS,V. Das,9089905412,KMJQT2060R,"352, Main Road, Chandigarh, Punjab - 155136",ACC02091,ENT01495
REC003144,CORPORATE_BANKING,Vasantha Das,,KMJQT2060R,"352, Main Road, Chandigarh, Punjab - 155136",ACC02091,ENT01495
REC003145,RETAIL_CBS,Naveen Sanduh,8159490429,,,ACC02092,ENT01496
REC003146,CORPORATE_BANKING,N. Sandhu,,BCCFT0887A,"949, Extension, Bengaluru, Karnataka - 211951",ACC02092,ENT01496
REC003147,RETAIL_CBS,Ansari Sowmya,8269755981,XXGTE8046K,"345, Nagar, Bengaluru, Karnataka - 162997",ACC02093,ENT01497
REC003148,RETAIL_CBS,A. Naidu,9603877599,KTLER8217E,,ACC02094,ENT01498
REC003149,CORPORATE_BANKING,Naidu Ayesha,9603877599,KTLER8217E,"786, Colony, Delhi, Delhi - 212656",ACC02094,ENT01498
REC003150,RETAIL_CBS,AYESHA NAIDU,9603877599,KTLER8217E,"786, Colony, Delhi, Delhi - 212656",ACC02095,ENT01498
REC003151,CORPORATE_BANKING,A. Naidu,9603877599,KTLER8217E,"786, Colony, Delhi, Delhi - 212656",ACC02095,ENT01498
REC003152,RETAIL_CBS,Anil Mahotra,,YPCZM1971T,"484, Extension, Bhopal, Madhya Pradesh - 535155",ACC02096,ENT01499
REC003153,CORPORATE_BANKING,A. Malhotra,,YPCZM1971T,,ACC02096,ENT01499
REC003154,RETAIL_CBS,Anil Malhotra & Sons,8027207498,YPCZM1971T,"484, Extension, Bhopal, Madhya Pradesh - 535155",ACC02097,ENT01499
REC003155,CORPORATE_BANKING,A. Malhotra,8027207498,,"484, Extension, Bhopal, Madhya Pradesh - 535155",ACC02097,ENT01499
REC003156,RETAIL_CBS,Ravi Jain & Sons,7485869920,IXXSO6413V,,ACC02098,ENT01500
REC003157,RETAIL_CBS,F. Qureshi,9109765963,ZBUNR6664K,"507, Layout, Nagpur, Maharashtra - 124282",ACC02099,ENT01501
REC003158,CORPORATE_BANKING,Fatima Qureshi,9109765963,ZBUNR6664K,"507, Layout, Nagpur, Maharashtra - 124282",ACC02099,ENT01501
REC003159,RETAIL_CBS,Qureshi Preethi,,ZZUMX2431P,"279, Colony, Mumbai, Maharashtra - 357839",ACC02100,ENT01502
REC003160,CORPORATE_BANKING,PREETHI QURESHI,6549626014,ZZUMX2431P,,ACC02100,ENT01502
REC003161,RETAIL_CBS,Gopal Cauhan,9463833319,YBSOR4018H,"842, Cross Street, Ahmedabad, Gujarat - 634875",ACC02101,ENT01503
REC003162,RETAIL_CBS,ZUBAIR KAUR,7617901759,,"558, Avenue, Jaipur, Rajasthan - 515701",ACC02102,ENT01504
REC003163,CORPORATE_BANKING,Zubair Kaur & Sons,7617901759,,,ACC02102,ENT01504
REC003164,RETAIL_CBS,M. Gupta,,LNGKA2615M,"274, Colony, Hyderabad, Telangana - 559337",ACC02103,ENT01505
REC003165,CORPORATE_BANKING,Mary Gutpa,6154772466,,"274, Colony, Hyderabad, Telangana - 559337",ACC02103,ENT01505
REC003166,RETAIL_CBS,Gupta Mary,6154772466,LNGKA2615M,"274, Colony, Hyderabad, Telangana - 559337",ACC02104,ENT01505
REC003167,CORPORATE_BANKING,Anil Ieyr,6661091082,PBFPC4642D,"189, Layout, Kochi, Kerala - 696214",ACC02105,ENT01506
REC003168,RETAIL_CBS,ANIL IYER,6661091082,,"189, Layout, Kochi, Kerala - 696214",ACC02106,ENT01506
REC003169,CORPORATE_BANKING,Anil Iyer,6661091082,PBFPC4642D,"189, Layout, Kochi, Kerala - 696214",ACC02106,ENT01506
REC003170,RETAIL_CBS,ANIL IYER,6661091082,PBFPC4642D,,ACC02107,ENT01506
REC003171,CORPORATE_BANKING,Iyer Anil,6661091082,PBFPC4642D,,ACC02107,ENT01506
REC003172,RETAIL_CBS,Neha Jian,8103122206,HOJLP6383J,"1, Cross Street, Lucknow, Uttar Pradesh - 480210",ACC02108,ENT01507
REC003173,CORPORATE_BANKING,NEHA JAIN,8103122206,,"1, Cross Street, Lucknow, Uttar Pradesh - 480210",ACC02108,ENT01507
REC003174,RETAIL_CBS,NEHA JAIN,8103122206,,"1, Cross Street, Lucknow, Uttar Pradesh - 480210",ACC02109,ENT01507
REC003175,CORPORATE_BANKING,Neha Jain & Sons,8103122206,HOJLP6383J,"1, Cross Street, Lucknow, Uttar Pradesh - 480210",ACC02109,ENT01507
REC003176,RETAIL_CBS,USHA MUKHERJEE,9925728557,UOLHX3148M,"372, Colony, Surat, Gujarat - 345254",ACC02110,ENT01508
REC003177,CORPORATE_BANKING,U. Mukherjee,,UOLHX3148M,"372, Colony, Surat, Gujarat - 345254",ACC02110,ENT01508
REC003178,RETAIL_CBS,Jaspreet Desai & Sons,8545041922,UAHPJ7580L,"141, Avenue, Madurai, Tamil Nadu - 576197",ACC02111,ENT01509
REC003179,CORPORATE_BANKING,JASPREET DESAI,8545041922,UAHPJ7580L,"141, Avenue, Madurai, Tamil Nadu - 576197",ACC02111,ENT01509
REC003180,RETAIL_CBS,REKHA SHARMA,8871477296,BHPGR4582S,"941, Layout, Nagpur, Maharashtra - 303778",ACC02112,ENT01510
REC003181,CORPORATE_BANKING,Sharma Rekha,,BHPGR4582S,"941, Layout, Nagpur, Maharashtra - 303778",ACC02112,ENT01510
REC003182,CORPORATE_BANKING,Venkatesh Rddy,,DKPLQ6130V,"998, Main Road, Kolkata, West Bengal - 487338",ACC02113,ENT01511
REC003183,CORPORATE_BANKING,Vinod Gupta,,NBNQX9470C,"923, Cross Street, Ahmedabad, Gujarat - 142883",ACC02114,ENT01512
REC003184,CORPORATE_BANKING,VINOD GUPTA,6705222484,NBNQX9470C,"923, Cross Street, Ahmedabad, Gujarat - 142883",ACC02115,ENT01512
REC003185,CORPORATE_BANKING,Gaurav Singh & Sons,7402775022,TBFEO1892P,"703, Extension, Ahmedabad, Gujarat - 484250",ACC02116,ENT01513
REC003186,RETAIL_CBS,GAURAV SENGUPTA,7487963969,VJBSQ3436Y,,ACC02117,ENT01514
REC003187,RETAIL_CBS,R. Khan,9496736480,,"770, Nagar, Bengaluru, Karnataka - 606372",ACC02118,ENT01515
REC003188,RETAIL_CBS,Rajesh Kahn,9496736480,YENTV3207V,,ACC02119,ENT01515
REC003189,CORPORATE_BANKING,Sowmya Bansal,,GWCTT7141G,,ACC02120,ENT01516
REC003190,RETAIL_CBS,Sengupta Pooja,8116242127,QDDXC1799K,"166, Main Road, Mysuru, Karnataka - 560709",ACC02121,ENT01517
REC003191,CORPORATE_BANKING,Pooja Snegupta,8116242127,QDDXC1799K,"166, Main Road, Mysuru, Karnataka - 560709",ACC02121,ENT01517
REC003192,RETAIL_CBS,Neha Vema,,TONBG1013O,"57, Main Road, Nagpur, Maharashtra - 291921",ACC02122,ENT01518
REC003193,CORPORATE_BANKING,Neha Verma,7760699402,TONBG1013O,,ACC02122,ENT01518
REC003194,RETAIL_CBS,P. Gupta,,UEOBS8550Q,"752, Cross Street, Coimbatore, Tamil Nadu - 279100",ACC02123,ENT01519
REC003195,RETAIL_CBS,Padma Gupta & Sons,6218651883,,"752, Cross Street, Coimbatore, Tamil Nadu - 279100",ACC02124,ENT01519
REC003196,CORPORATE_BANKING,P. Gupta,,UEOBS8550Q,,ACC02124,ENT01519
REC003197,RETAIL_CBS,ANJALI PILLAI,7926990026,,"460, Colony, Jaipur, Rajasthan - 381210",ACC02125,ENT01520
REC003198,CORPORATE_BANKING,A. Pillai,,GIXHU5594V,"460, Colony, Jaipur, Rajasthan - 381210",ACC02125,ENT01520
REC003199,RETAIL_CBS,Sowmya Pilai,8618985890,TYENP2951X,"219, Main Road, Delhi, Delhi - 698424",ACC02126,ENT01521
REC003200,RETAIL_CBS,Sunita Brar,7527249413,PEUSD1919T,"767, Layout, Bengaluru, Karnataka - 247469",ACC02127,ENT01522
REC003201,RETAIL_CBS,Sangeeta Bansla,6821484240,XBRAL0093Z,"953, Main Road, Nagpur, Maharashtra - 493989",ACC02128,ENT01523
REC003202,CORPORATE_BANKING,Sangeeta Bansal & Sons,,,"953, Main Road, Nagpur, Maharashtra - 493989",ACC02128,ENT01523
REC003203,RETAIL_CBS,S. Banerjee,9781621233,IVZWR9002G,"502, Avenue, Thiruvananthapuram, Kerala - 222208",ACC02129,ENT01524
REC003204,CORPORATE_BANKING,SUNITA BANERJEE,9781621233,IVZWR9002G,"502, Avenue, Thiruvananthapuram, Kerala - 222208",ACC02129,ENT01524
REC003205,RETAIL_CBS,NISHA TIWARI,6022904593,QNTPJ8573K,"109, Colony, Kolkata, West Bengal - 122425",ACC02130,ENT01525
REC003206,CORPORATE_BANKING,Nisha Tiwri,6022904593,QNTPJ8573K,"109, Colony, Kolkata, West Bengal - 122425",ACC02130,ENT01525
REC003207,RETAIL_CBS,G. Shah,8315904134,NRLIW7386F,"600, Extension, Kochi, Kerala - 263790",ACC02131,ENT01526
REC003208,CORPORATE_BANKING,Shah Gopal,8315904134,NRLIW7386F,,ACC02131,ENT01526
REC003209,RETAIL_CBS,Gopal Shah,8315904134,NRLIW7386F,"600, Extension, Kochi, Kerala - 263790",ACC02132,ENT01526
REC003210,RETAIL_CBS,Pankaj Meha,6267928459,MVFLE6451J,"10, Avenue, Mumbai, Maharashtra - 408641",ACC02133,ENT01527
REC003211,CORPORATE_BANKING,Pankaj Metha,6267928459,MVFLE6451J,"10, Avenue, Mumbai, Maharashtra - 408641",ACC02133,ENT01527
REC003212,RETAIL_CBS,Banerjee Geeta,6756977109,,"234, Extension, Chandigarh, Punjab - 539863",ACC02134,ENT01528
REC003213,CORPORATE_BANKING,Geeta Banerjee & Sons,6756977109,KBKLA2372U,"234, Extension, Chandigarh, Punjab - 539863",ACC02134,ENT01528
REC003214,RETAIL_CBS,G. Banerjee,6756977109,,,ACC02135,ENT01528
REC003215,CORPORATE_BANKING,Geeta Banrejee,,,"234, Extension, Chandigarh, Punjab - 539863",ACC02135,ENT01528
REC003216,CORPORATE_BANKING,Kaur Harpreet,7881813567,,"352, Extension, Kochi, Kerala - 653121",ACC02136,ENT01529
REC003217,RETAIL_CBS,K. Iyengar,,KTTLS9198C,,ACC02137,ENT01530
REC003218,CORPORATE_BANKING,Karthik Iyegnar,8476716503,KTTLS9198C,"421, Cross Street, Coimbatore, Tamil Nadu - 454442",ACC02137,ENT01530
